-1785480.38325687,160716.647234059
-1427770.00694119,160716.647234059
-1377603.30782375,21122.3540376993
-1277269.90958887,16760.0323753131
-1080965.43478149,58202.0881679823
-703624.61098508,-151189.351626557
-845400.065012632,-441283.742175242
-1026436.41400166,-657218.66446336
-1347067.05618705,-970000
-1500000,-970000
